code,description,season_start,season_end,time_max_parking,time_start,time_end,time_duration,lun,mar,mer,jeu,ven,sam,dim,daily,special_days,metered,restrict_typ,permit_no
PA7012,Arrêt int. ARRÊT D'AUTOBUS 6h - 18h LUN À VEN (fl. dr.) RTC,,,,6,18,12,1,1,1,1,1,,,,,,bus,
PP2862,Stat. int. EXCEPTÉ VOITURIERS 17h30 - 3h (fl. dr.),,,,17.5,,9.5,,,,,,,,1,,,valet,
PP1643,Stat int. 1 mai au 30 sept. (fl.double),05-01,09-30,,,,,,,,,,,,1,,,,
PD1170,Stat. int. DÉBARCADÈRE,,,,,,,,,,,,,,1,,,dropoff,
PS2614,Stat. 60 min 8h - 17h LUN À VEN (fl. ga.),,,60,8,17,9,1,1,1,1,1,,,,,,,
PP2593,Stat. int. EN AUTRE TEMPS (fl. dou.) EXCEPTÉ PERMIS ZONE 7 (jaune),,,,,,,,,,,,,,1,,,permit,7
PA7018,Arrêt int. ARRÊT D'AUTOBUS 15h - 18h LUN À VEN (fl. dr.) RTC,,,,15,18,3,1,1,1,1,1,,,,,,bus,
PS2926,Stat. 60 min 8h - 20h (fl. dou.),,,60,8,20,12,,,,,,,,1,,,,
PS2113,Stat. 30 min (fl. dou.),,,30,,,,,,,,,,,1,,,,
PS2683,Stat. 90 min 9h - 15h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 3 (vert),,,90,9,15,6,1,1,1,1,1,,,,,,permit,3
PS7800,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE A3-8 (brun),,,,,,,,,,,,,,1,,,permit,A3-8
PP1919,Stat. int. 8h - 16h MARDI (fl. dou.),,,,8,16,8,,1,,,,,,,,,,
PP1109,Stat. int. 0h - 6h MAR-JEU 15 NOV AU 31 MARS (fl. dou.),11-15,03-31,,0,6,6,,1,,1,,,,,,,,
PS2011,2 hres 9h-17h Lun-Ven (Gauche) / Stationnement permis.,,,120,9,17,8,1,1,1,1,1,,,,,,,
PS4211,Stat. 120 min 8h - 16h LUN À VEN EXCEPTÉ VÉH. ZONE A3-3 (fl. ga.) (vert),,,120,8,16,8,1,1,1,1,1,,,,,,permit,A3-3
PP1704,Stat. int. 7h - 18h LUN À VEN DANS CETTE RUE (recto / verso),,,,7,18,11,1,1,1,1,1,,,,,,,
PP2701,Stat. int. 8h - 12h LUN À VEN (fl. ga.),,,,8,12,4,1,1,1,1,1,,,,,,,
PS2522,Stat. 60 min 9h - 21h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 21 (bleu),,,60,9,21,12,1,1,1,1,1,,,,,,permit,21
PS2426,Stat. 90 min 9h - 16h LUN À VEN (fl. dou.),,,90,9,16,7,1,1,1,1,1,,,,,,,
PS2481,Stat. 90 min 9h - 17h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 7 (jaune),,,90,9,17,8,1,1,1,1,1,,,,,,permit,7
PS1455,Stat. 10 min 8h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. dr.),,,10,8,16,8,1,1,1,1,1,,,,school,,,
PP1152,Stat. int. EXCEPTÉ VÉHICULES DE SECOURS (fl. dr.),,,,,,,,,,,,,,1,,,emergency,
PS1973,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN EXCEPTÉ VÉH. ZONE 5A (fl. dou.) (violet)",,,60,9,12,3,1,1,1,1,1,,,,,,permit,5A
PS1973,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN EXCEPTÉ VÉH. ZONE 5A (fl. dou.) (violet)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,permit,5A
PS2417,Stat. 60 min 8h - 20h LUN À VEN (fl. ga.),,,60,8,20,12,1,1,1,1,1,,,,,,,
PP1433,Stat. int. 7h30 - 17h LUN À VEN (fl. dou.),,,,7.5,17,9.5,1,1,1,1,1,,,,,,,
PS2052,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 22 (orange)",,,60,9,12,3,1,1,1,1,1,,,,,,permit,22
PS2052,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 22 (orange)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,permit,22
PS2051,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 22 (orange)",,,60,9,12,3,1,1,1,1,1,,,,,,permit,22
PS2051,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 22 (orange)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,permit,22
PP1203,Stat. int. 8h - 20h MAR-JEU-SAM 1er DÉC AU 1er AVRIL (fl. dou.),12-01,04-01,,8,20,12,,1,,1,,1,,,,,,
PP2422,Stat. int. 0h - 6h LUN-MER-VEN (fl. dr.),,,,0,6,6,1,,1,,1,,,,,,,
PP1001,Stat. int. 0h - 6h LUN-MER-VEN 15 NOV AU 31 MARS (fl. ga.),11-15,03-31,,0,6,6,1,,1,,1,,,,,,,
PA1295,Arrêt int. ARRÊT D'AUTOBUS 6h30 - 8h30 LUN À VEN  (fl. dr.) RTC,,,,6.5,8.5,2,1,1,1,1,1,,,,,,bus,
PS2203,Stat. 90 min 9h - 15h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 4 (brun),,,90,9,15,6,1,1,1,1,1,,,,,,permit,4
PA7273,Arrêt interdit excepté autobus fl. double,,,,,,,,,,,,,,1,,,bus,
PS2045,Stat. 60 min 12h - 17h LUN À VEN (fl. dr.),,,60,12,17,5,1,1,1,1,1,,,,,,,
PD1203,Stat. int. DÉBARCADÈRE 8h - 18h LUN À SAM (fl. dou.),,,,8,18,10,1,1,1,1,1,1,,,,,dropoff,
PS1683,Stat. 30 min 8h - 20h MAR-JEU-SAM (fl. dou.),,,30,8,20,12,,1,,1,,1,,,,,,
PA7111,Arrêt int. ARRÊT D'AUTOBUS 15h - 22h LUN À VEN (fl. ga.) RTC,,,,15,22,7,1,1,1,1,1,,,,,,bus,
PS1251,"Stat. 60 min 9h - 12h, 13h30 - 16h LUN À VEN (fl. ga.)",,,60,9,12,3,1,1,1,1,1,,,,,,,
PS1251,"Stat. 60 min 9h - 12h, 13h30 - 16h LUN À VEN (fl. ga.)",,,60,13.5,16,2.5,1,1,1,1,1,,,,,,,
PP1681,Stat. int. EXCEPTÉ CALÈCHES (fl. ga.),,,,,,,,,,,,,,1,,,carriage,
PS2525,Stat. 60 min 8h - 20h LUN-MER-VEN (fl. dr.),,,60,8,20,12,1,,1,,1,,,,,,,
PP1092,"Stat. int. 9h - 11h, 14h - 16h LUN À VEN (fl. dr.)",,,,9,11,2,1,1,1,1,1,,,,,,,
PP1092,"Stat. int. 9h - 11h, 14h - 16h LUN À VEN (fl. dr.)",,,,14,16,2,1,1,1,1,1,,,,,,,
PS3061,Stat. 120 min 8h - 18h MAR-JEU (fl. ga.),,,120,8,18,10,,1,,1,,,,,,,,
PP1696,Stat. int. AUX AUTOBUS ET MINIBUS (fl. dou.),,,,,,,,,,,,,,1,,,bus,
PS2562,Stat. 60 min 9h - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 7 (jaune),,,60,9,17,8,1,1,1,1,1,,,,,,permit,7
PP1232,Stat. int. 8h - 20h LUN-MER-VEN 1er DÉC AU 1er AVRIL (fl. dr.),12-01,04-01,,8,20,12,1,,1,,1,,,,,,,
PS1772,Stat. 30 min 8h - 18h LUN À VEN (fl. dr.),,,30,8,18,10,1,1,1,1,1,,,,,,,
PS3028,Stat. aux BUS 60 min (fl.dr.),,,60,,,,,,,,,,,1,,,bus,
PA7371,Arrêt int. ARRÊT D'AUTOBUS 11h - 19h LUN À VEN (fl. ga.) RTC,,,,11,19,8,1,1,1,1,1,,,,,,bus,
PP1652,Stat. int. 7h-21h 1er mai au 30 sept. (fl. droite),05-01,09-30,,7,21,14,,,,,,,,1,,,,
PP1912,"Stat. int. 10h30 - 11h, 14h30 - 15h LUN À VEN (fl. dr.)",,,,10.5,11,0.5,1,1,1,1,1,,,,,,,
PP1912,"Stat. int. 10h30 - 11h, 14h30 - 15h LUN À VEN (fl. dr.)",,,,14.5,15,0.5,1,1,1,1,1,,,,,,,
PA1991,Arrêt int. EXCEPTÉ DÉBARCADÈRE 9h - 11h (fl. ga.),,,,9,11,2,,,,,,,,1,,,dropoff,
PA7213,Arrêt int. 7h - 18h LUN À VEN PÉRIODE SCOLAIRE (fl. dou.),,,,7,18,11,1,1,1,1,1,,,,school,,,
PS2232,Stat. 60 min 9h - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 14 (brun),,,60,9,17,8,1,1,1,1,1,,,,,,permit,14
PP2091,Stat. int. 10h - 10h30 LUN À VEN (fl. ga.),,,,10,10.5,0.5,1,1,1,1,1,,,,,,,
PP2019,Stat. int. 9h - 16h LUN À VEN 15 NOV AU 15 AVRIL (fl. dou.),11-15,04-15,,9,16,7,1,1,1,1,1,,,,,,,
PD1566,Stat. int. DÉBARCADÈRE 7h - 18h LUN À VEN (fl. dou.),,,,7,18,11,1,1,1,1,1,,,,,,dropoff,
PS2753,Stat. 60 min 9h - 17h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 13 (vert),,,60,9,17,8,1,1,1,1,1,,,,,,permit,13
PP2873,Stat. int. (fl. dou.) EXCEPTÉ PERMIS ZONE 11 (brun),,,,,,,,,,,,,,1,,,permit,11
PS1171,Stat. 30 min 9h - 17h LUN À SAM (fl. ga.),,,30,9,17,8,1,1,1,1,1,1,,,,,,
PS1122,Stat. 60 min 9h30 - 16h LUN À VEN (fl. dr.),,,60,9.5,16,6.5,1,1,1,1,1,,,,,,,
PP2372,Stat. int. 15 AVRIL AU 15 OCT (fl. dr.),04-15,10-15,,,,,,,,,,,,1,,,,
PP2603,Stat. int. (fl. dou.) EXCEPTÉ PERMIS ZONE 2 (orange),,,,,,,,,,,,,,1,,,permit,2
PD1612,Stat. int. DÉBARCADÈRE 9h - 16h LUN À SAM (fl. dr.),,,,9,16,7,1,1,1,1,1,1,,,,,dropoff,
PA1294,Arrêt int. ARRÊT D'AUTOBUS 6h30 - 8h30 LUN À VEN  (fl. ga.) RTC,,,,6.5,8.5,2,1,1,1,1,1,,,,,,bus,
PP2853,Stat. int. EXCEPTÉ VOITURIERS (fl. dou.),,,,,,,,,,,,,,1,,,valet,
PP2271,Stat. int. 1 mai au 15 oct (fl. gauche),05-01,10-15,,,,,,,,,,,,1,,,,
PS2202,Stat. 90 min 9h - 15h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 4 (brun),,,90,9,15,6,1,1,1,1,1,,,,,,permit,4
PP1641,Stat. int. 1 mai au 30 sept. (fl. ga.),05-01,09-30,,,,,,,,,,,,1,,,,
PP1096,"Stat. int. 9h - 11h, 14h - 18h LUN À VEN (fl. dou.)",,,,9,11,2,1,1,1,1,1,,,,,,,
PP1096,"Stat. int. 9h - 11h, 14h - 18h LUN À VEN (fl. dou.)",,,,14,18,4,1,1,1,1,1,,,,,,,
PS1987,Stat. 90 min 8h - 20h LUN À VEN (fl. ga.),,,90,8,20,12,1,1,1,1,1,,,,,,,
PS1554,Stat. 30 min 9h - 18h LUN À VEN (fl. ga.),,,30,9,18,9,1,1,1,1,1,,,,,,,
PS2541,Stat. 30 min 9h - 18h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 10 (bleu),,,30,9,18,9,1,1,1,1,1,,,,,,permit,10
PS2865,Stat. 20 min 7h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. dr.),,,20,7,16,9,1,1,1,1,1,,,,school,,,
PA1966,Arrêt int  8h - 18h LUN À VEN (fl. dou.),,,,8,18,10,1,1,1,1,1,,,,,,,
PS2582,Stat. 60 min 9h - 21h (fl. dr.) EXCEPTÉ PERMIS ZONE 24 (brun),,,60,9,21,12,,,,,,,,,,,permit,24
PP2405,Stat. int. 11h - 16h (fl. dr.),,,,11,16,5,,,,,,,,1,,,,
PS8003,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE 2,,,,,,,,,,,,,,1,,,permit,2
PP1322,Stat. int. 8h - 16h LUN À VEN (fl. dr.),,,,8,18,10,1,1,1,1,1,,,,,,,
PP1401,Stat. int. remorquage à vos frais (fl. ga.),,,,,,,,,,,,,,1,,,,
PD1282,Stat. int. DÉBARCADÈRE 8h - 16h LUN À VEN (fl. dr.),,,,8,16,8,1,1,1,1,1,,,,,,dropoff,
PS2591,Stat. 60 min 9h - 17h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 24 (brun),,,60,9,17,8,1,1,1,1,1,,,,,,permit,24
PP1591,Stat. int. réservé aux calèches seulement (fl. ga.),,,,,,,,,,,,,,1,,,carriage,
PP2029,Stat. int. 8h - 20h LUN-MER-VEN-DIM (fl. dou.),,,,8,20,12,1,,1,,1,,1,,,,,
PS1472,5 Min 7h-16h Lun-Ven Zone Scolaire (Droite) / Stationnement permis.,,,5,7,16,9,1,1,1,1,1,,,,,,,
PS2317,Stat. 60 min 9h - 20h (fl. ga.),,,60,9,20,11,,,,,,,,1,,,,
PP3508,Stat. int. 8h - 20h MAR-JEU-SAM 15 NOV AU 31 MARS (fl. dr.),11-15,03-31,,8,20,12,,1,,1,,1,,,,,,
PS1072,Stat. 10 min 8h - 22h (fl. dr.),,,10,8,22,14,,,,,,,,1,,,,
PS1702,Stat. 10 min 9h - 22h (fl. dr.),,,10,9,22,13,,,,,,,,1,,,,
PP1141,Stat. int. POSTE EN COMMUN TAXIS (fl. ga.),,,,,,,,,,,,,,1,,,taxi,
PP2221,Stat. int. 7h - 17h MAR-JEU (fl. ga.),,,,7,17,10,,1,,1,,,,,,,,
PP2741,Stat. int. EN AUTRE TEMPS (fl. ga.) EXCEPTÉ PERMIS ZONE 8 (brun),,,,,,,,,,,,,,1,,,permit,8
PD1241,Stat. int. DÉBARCADÈRE 8h - 11h LUN À VEN (fl. ga.),,,,8,11,3,1,1,1,1,1,,,,,,dropoff,
PP1422,Stat. int. EXCEPTÉ VOITURIERS 17h - 3h (fl. dr.),,,,17,,10,,,,,,,,1,,,valet,
PP1506,Stat. int. 7h - 17h LUN À VEN PÉRIODE SCOLAIRE (fl. dou.),,,,7,17,10,1,1,1,1,1,,,,school,,,
PS1988,Stat. 90 min 8h - 20h LUN À VEN (fl. dr.),,,90,8,20,12,1,1,1,1,1,,,,,,,
PP2151,Stat. int. (fl. ga.) EXCEPTÉ PERMIS ZONE 9 (rouge),,,,,,,,,,,,,,1,,,permit,9
PS1722,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dr.)",,,60,9,12,3,1,1,1,1,1,,,,,,,
PS1722,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dr.)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,,
PP2113,Stat. int. 8h - 16h LUN À VEN EXCEPTÉ BUS PÉRIODE SCOLAIRE (fl. dou.),,,,8,16,8,1,1,1,1,1,,,,school,,bus,
PP1347,Stat. int. 8h - 16h LUN-MER-VEN 15 NOV AU 31 MARS (fl. ga.),11-15,03-31,,8,16,8,1,,1,,1,,,,,,,
PS1659,"Stat. 90 min 9h - 12h, 13h30 - 17h MAR-JEU (fl. dou.)",,,90,9,12,3,,1,,1,,,,,,,,
PS1659,"Stat. 90 min 9h - 12h, 13h30 - 17h MAR-JEU (fl. dou.)",,,90,13.5,17,3.5,,1,,1,,,,,,,,
PP2409,Stat. int. 9h - 19h LUN À VEN (fl. dou.),,,,9,19,10,1,1,1,1,1,,,,,,,
PP3402,Stat. int. 0h01 - 7h MAR-JEU 15 NOV AU 31 MARS (fl. dr.),11-15,03-31,,0,7,7,,,,,,,,1,,,,
PP1309,Stat. int. 8h - 20h LUN-MER-VEN 15 NOV AU 31MARS (fl. dou.),11-15,03-31,,8,20,12,1,,1,,1,,,,,,,
PS1853,Stat. 120 min 8h - 16h LUN-MER-VEN EXCEPTÉ VÉH. ZONE A3-1 (fl. dou.) (bleu),,,120,8,16,8,1,,1,,1,,,,,,permit,A3-1
PS2103,"Stat. 60 min 9h - 17h30 LUN À SAM, 17h30 - 21h JEU-VEN (fl. dou.)",,,60,9,17.5,8.5,1,1,1,1,1,1,,,,,,
PS2103,"Stat. 60 min 9h - 17h30 LUN À SAM, 17h30 - 21h JEU-VEN (fl. dou.)",,,60,17.5,21,3.5,,,,1,1,,,,,,,
PS1082,Stat. 30 min 9h30 - 16h LUN À VEN (fl. dr.),,,30,9.5,16,6.5,1,1,1,1,1,,,,,,,
PP1313,Stat. int. 8h - 16h LUN-MER-VEN 1er DÉC AU 1er AVRIL (fl. dou.),12-01,04-01,,8,16,8,1,,1,,1,,,,,,,
PP2374,Stat. int. 1er DÉC AU 1er AVRIL (fl. ga.),12-01,04-01,,,,,,,,,,,,1,,,,
PP1711,Stat. int. 7h30 - 17h MAR-JEU (fl. ga.),,,,7.5,17,9.5,,1,,1,,,,,,,,
PP1583,Stat. int. EXCEPTÉ VÉHICULES OFFICIELS (fl. dou.),,,,,,,,,,,,,,,,,authorized,
PP2592,Stat. int. EN AUTRE TEMPS (fl. dr.) EXCEPTÉ PERMIS ZONE 7 (jaune),,,,,,,,,,,,,,1,,,permit,7
PP2727,Stat. int. EXCEPTÉ AUTOBUS EN AUTRE TEMPS (fl. ga.),,,,,,,,,,,,,,1,,,bus,
PS7803,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE 14 (brun),,,,,,,,,,,,,,1,,,permit,14
PP2706,Stat. int. 13h - 16h LUN À VEN (fl. dou.),,,,13,16,3,1,1,1,1,1,,,,,,,
PS2725,Stat. 60 min 8h - 18h LUN-MER-VEN (fl. dr.),,,60,8,18,10,1,,1,,1,,,,,,,
PS2671,Stat. 90 min 9h - 17h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 3 (vert),,,90,9,17,8,1,1,1,1,1,,,,,,permit,3
PS1551,Stat. 10 min 16h - 18h LUN À VEN (fl. ga.),,,10,16,18,2,1,1,1,1,1,,,,,,,
PP2910,Stat. int. aux camions 11h30 - 14h DANS CETTE RUE (recto / verso),,,,11.5,14,2.5,,,,,,,,1,,,truck,
PP2613,Stat. int. excepté poste en commun taxis 22h-4h (fl. double),,,,22,,6,,,,,,,,1,,,taxi,
PP1922,Stat. int. LUN-MER-VEN-DIM (fl. dr.),,,,,,,1,,1,,1,,1,,,,,
PP1653,Stat. int. 7h-21h 1er mai au 30 sept. (fl. double),05-01,09-30,,7,21,14,,,,,,,,1,,,,
PP2307,Stat. int. LUN-MER-VEN-DIM 15 NOV AU 15 AVRIL (fl. ga.),11-15,04-15,,,,,1,,1,,1,,1,,,,,
PP2781,Stat. int. (fl. ga.) EXCEPTÉ PERMIS ZONE T-1 (blanc),,,,,,,,,,,,,,1,,,permit,T-1
PS2142,Stat. 15 min 9h - 17h LUN À VEN (fl dr.),,,15,9,17,8,1,1,1,1,1,,,,,,,
PP1662,Stat. int. EXCEPTÉ VÉHICULES IMMATRICULÉS CC - CD OU AVEC VIGNETTES REMORQUAGE (fl. dr.) (Cons. de France),,,,,,,,,,,,,,1,,,embassy,
PP2511,Stat. int. 7h - 9h MARDI (fl. ga.),,,,7,9,2,,1,,,,,,,,,,
PP3007,Stat. int. 8h - 16h LUN À VEN 15 NOV AU 31 MARS (fl. ga.),11-15,03-31,,8,16,8,1,1,1,1,1,,,,,,,
PP1914,Stat. int. 7h - 19h LUN À VEN (fl. ga.),,,,7,19,12,1,1,1,1,1,,,,,,,
PP2504,Stat. int. 7h - 8h30 LUN À VEN (fl. ga.),,,,7,8.5,1.5,1,1,1,1,1,,,,,,,
PS2853,Stat. 120 min 8h - 16h MAR-JEU (fl. dou.),,,120,8,16,8,,1,,1,,,,,,,,
PD1681,Stat. int. DÉBARCADÈRE 15 min max. (fl. ga.) (Ville Ancienne-Lorette),,,15,,,,,,,,,,,1,,,dropoff,
PS1422,"Stat. 60 min 9h30 - 12h, 13h30 - 16h LUN À VEN (fl. dr.)",,,60,9.5,12,2.5,1,1,1,1,1,,,,,,,
PS1422,"Stat. 60 min 9h30 - 12h, 13h30 - 16h LUN À VEN (fl. dr.)",,,60,13.5,16,2.5,1,1,1,1,1,,,,,,,
PS3168,Stat. 120 min 8h - 20h LUN À SAM (fl. dr.),,,120,8,20,12,1,1,1,1,1,1,,,,,,
PP2305,Stat. int. MAR-JEU-SAM 15 NOV AU 15 AVRIL (fl. dr.),11-15,04-15,,,,,,1,,1,,1,,,,,,
PP1561,"Stat. int. 8h - 9h, 15h30 - 16h30 LUN À VEN (fl. ga.)",,,,8,9,1,1,1,1,1,1,,,,,,,
PP1561,"Stat. int. 8h - 9h, 15h30 - 16h30 LUN À VEN (fl. ga.)",,,,15.5,16.5,1,1,1,1,1,1,,,,,,,
PP2222,Stat. int. 7h - 17h MAR-JEU (fl. dr.),,,,7,17,10,,1,,1,,,,,,,,
PS1055,Stat. 10 min 7h30 - 16h LUN À VEN (fl. dr.),,,10,7.5,16,8.5,1,1,1,1,1,,,,,,,
PP1173,Stat. int. EXCEPTÉ BUS 30 min (fl. dou.),,,,,,,,,,,,,,1,,,bus,
PP1273,Stat. int. 8h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. dou.),,,,8,16,8,1,1,1,1,1,,,,school,,,
PS2862,Stat. 20 min 8h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. dr.),,,20,8,16,8,1,1,1,1,1,,,,school,,,
PP2417,Stat. int. 0h - 6h MAR-JEU (fl. ga.),,,,0,6,6,,1,,1,,,,,,,,
PP1122,Stat. int. 8h - 20h LUN-MER-VEN (fl. dr.),,,,8,20,12,1,,1,,1,,,,,,,
PS2434,Stat. 90 min 9h - 21h LUN À VEN (fl. ga.),,,90,9,21,12,1,1,1,1,1,,,,,,,
PP1829,Stat. int. 0h - 6h 15 NOV AU 31 MARS (fl. dou.),11-15,03-31,,0,6,6,,,,,,,,1,,,,
PS1879,Stat. 30 min LUN-MER-VEN-DIM  (fl. dou.),,,30,,,,1,,1,,1,,1,,,,,
PP1072,"Stat. int. 10h - 10h30, 14h30 - 15h LUN À VEN (fl. dr.)",,,,10,10.5,0.5,1,1,1,1,1,,,,,,,
PP1072,"Stat. int. 10h - 10h30, 14h30 - 15h LUN À VEN (fl. dr.)",,,,14.5,15,0.5,1,1,1,1,1,,,,,,,
PA7013,Arrêt int. ARRÊT D'AUTOBUS 6h - 18h LUN À VEN (fl. dou.) RTC,,,,6,18,12,1,1,1,1,1,,,,,,bus,
PS1895,Stat. 90 min 8h - 17h LUN À SAM (fl. dr.),,,90,8,17,9,1,1,1,1,1,1,,,,,,
PP1904,Stat. int. 10h - 16h (fl. ga.),,,,10,16,6,,,,,,,,1,,,,
PP2900,Stat. int. aux camions DANS CETTE RUE (recto / verso),,,,,,,,,,,,,,1,,,truck,
PP2601,Stat. int. (fl. ga.) EXCEPTÉ PERMIS ZONE 2 (orange),,,,,,,,,,,,,,1,,,permit,2
PP3302,Stat. int. 8h - 18h LUN-MER-VEN 15 NOV AU 31 MARS (fl. dr.),11-15,03-31,,8,18,10,1,,1,,1,,,,,,,
PS1292,Stat. 60 min 9h - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 1 (bleu),,,60,9,17,8,1,1,1,1,1,,,,,,permit,1
PS1474,Stat. 10 min 7h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. ga.),,,10,7,16,9,1,1,1,1,1,,,,school,,,
PS2102,"Stat. 60 min 9h - 17h30 LUN À SAM, 17h30 - 21h JEU-VEN (fl dr.)",,,60,9,17.5,8.5,1,1,1,1,1,1,,,,,,
PS2102,"Stat. 60 min 9h - 17h30 LUN À SAM, 17h30 - 21h JEU-VEN (fl dr.)",,,60,17.5,21,3.5,,,,1,1,,,,,,,
PP2911,Stat. int. aux camions 22h - 7h (fl. ga.),,,,22,,9,,,,,,,,1,,,truck,
PS2436,Stat. 90 min 9h - 21h LUN À VEN (fl. dou.),,,90,9,21,12,1,1,1,1,1,,,,,,,
PD1086,Stat. int. DÉBARCADÈRE 7h30 - 16h30 LUN À VEN (fl.dou.),,,,7.5,16.5,9,1,1,1,1,1,,,,,,dropoff,
PS1302,Stat. 60 min 9h - 17h LUN À VEN (fl. dr.),,,60,9,17,8,1,1,1,1,1,,,,,,,
PS7201,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE A3-12 (orange),,,,,,,,,,,,,,1,,,permit,A3-12
PA1012,Arrêt int. (fl. dr.),,,,,,,,,,,,,,1,,,,
PS2731,Stat. 60 min 9h - 19h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 2 (orange),,,60,9,19,10,1,1,1,1,1,,,,,,permit,2
PA2086,Arrêt int. 7h30 - 16h LUN À VEN PÉRIODE SCOLAIRE EXCEPTÉ BUS (fl. dr.),,,,7.5,16,8.5,1,1,1,1,1,,,,,,bus,
PS1012,Stat. 10 min (fl. dr.),,,10,,,,,,,,,,,1,,,,
PS2915,Stat. 120 min 8h - 18h LUN-MER-VEN (fl. dr.),,,120,8,18,10,1,,1,,1,,,,,,,
PS2214,Stat. 60 min 7h - 17h LUN À VEN (fl.ga.),,,60,7,17,10,1,1,1,1,1,,,,,,,
PP1913,"Stat. int. 10h30 - 11h, 14h30 - 15h LUN À VEN (fl. dou.)",,,,10.5,11,0.5,1,1,1,1,1,,,,,,,
PP1913,"Stat. int. 10h30 - 11h, 14h30 - 15h LUN À VEN (fl. dou.)",,,,14.5,15,0.5,1,1,1,1,1,,,,,,,
PP1408,Stat. int. 22h - 6h (fl. dr.),,,,22,,8,,,,,,,,,,,,
PS2732,Stat. 60 min 9h - 19h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 2 (orange),,,60,9,19,10,1,1,1,1,1,,,,,,permit,2
PP1331,Stat. int. 9h - 16h LUN À VEN (fl. ga.),,,,9,16,7,1,1,1,1,1,,,,,,,
PS2153,Stat. 60 min 9h - 17h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 12 (orange),,,60,9,17,8,1,1,1,1,1,,,,,,permit,12
PP1231,Stat. int. 8h - 20h LUN-MER-VEN 1er DÉC AU 1er AVRIL (fl. ga .),12-01,04-01,,8,20,12,1,,1,,1,,,,,,,
PP1206,"Stat. Int. ,jours de classe (fl. double)",,,,,,,,,,,,,,1,school,,,
PS1091,"Stat. 30 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. ga.)",,,30,9,12,3,1,1,1,1,1,,,,,,,
PS1091,"Stat. 30 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. ga.)",,,30,13.5,17,3.5,1,1,1,1,1,,,,,,,
PA7313,Arrêt int. ARRÊT D'AUTOBUS 6h - 9h LUN À VEN (fl. dou.) RTC,,,,6,9,3,1,1,1,1,1,,,,,,bus,
PP1661,Stat. int. EXCEPTÉ VÉHICULES IMMATRICULÉS CC - CD OU AVEC VIGNETTES REMORQUAGE (fl. ga.) (Cons. de France),,,,,,,,,,,,,,1,,,embassy,
PS2714,Stat. 60 min 9h - 19h LUN À VEN (fl. ga.),,,60,9,19,10,1,1,1,1,1,,,,,,,
PS1874,Stat. 30 min 8h - 18h LUN-MER-VEN (fl. ga.),,,30,8,18,10,1,,1,,1,,,,,,,
PD1564,Stat. int. DÉBARCADÈRE 7h - 18h LUN À VEN (fl. ga.),,,,7,18,11,1,1,1,1,1,,,,,,dropoff,
